,A_mu_list_1,A_mu_list_2,Average_list_1,Average_list_2,F_mu_list_1,F_mu_list_2,M_list_1,M_list_2
24,0.0,,0.19801061,0.13235822,0.0,,7.682566165924072,4.557582855224609
25,3.177504049808877e-12,,0.21379334,0.16891745,0.0,2.1255247592926025,9.420501708984375,6.955622673034668
26,0.0,,0.24522418,0.1714541,,9129546752.0,10.080848693847656,6.051351070404053
27,0.010700196027755737,0.03478424623608589,0.2617589,0.16491276,,,9.856328010559082,5.3655219078063965
28,,,0.25408563,0.16547124,,9128398848.0,11.221155166625977,5.733426094055176
29,,,0.18841028,0.1369254,,,7.266086101531982,4.8749799728393555
30,3.939324994678417e-12,0.0,0.21610007,0.166316,0.0,9128573952.0,9.075837135314941,6.693811416625977
31,99126128.0,,0.18937492,0.1305399,2.0367860794067383,2.1254477500915527,7.234607219696045,4.894554615020752
32,4.840915862613926e-12,,0.19286084,0.13494308,2.036771059036255,,7.667139053344727,5.3369951248168945
33,4.27817156700705e-12,8.35374824870172e-12,0.21730497,0.1571624,4.742246040301268e-10,2.125424861907959,8.054108619689941,5.705336093902588
34,1.8320251999465187e-12,0.02283014915883541,0.2892934,0.22293282,,,11.495798110961914,7.747189044952393
